INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CATEGORY_ID,TABLE_NO,SYSTEM_TYPE,TABLE_JAPAN_NAME,TABLE_ENGLISH_NAME,TIME_STOP_DELETE,HAS_PARENT_TBL_FLG,PARENT_TBL_NAME,PARENT_TBL_JP_NAME,FIELD_ACQ_DATE_TIME,FIELD_ACQ_END_DATE,FIELD_ACQ_EMPLOYEE_ID,FIELD_ACQ_START_DATE,FIELD_ACQ_CID,FIELD_PARENT_1,FIELD_PARENT_2,FIELD_PARENT_3,FIELD_PARENT_4,FIELD_PARENT_5,FIELD_PARENT_6,FIELD_PARENT_7,FIELD_PARENT_8,FIELD_PARENT_9,FIELD_PARENT_10,FIELD_CHILD_1,FIELD_CHILD_2,FIELD_CHILD_3,FIELD_CHILD_4,FIELD_CHILD_5,FIELD_CHILD_6,FIELD_CHILD_7,FIELD_CHILD_8,FIELD_CHILD_9,FIELD_CHILD_10,CLS_KEY_QUERY_1,CLS_KEY_QUERY_2,CLS_KEY_QUERY_3,CLS_KEY_QUERY_4,CLS_KEY_QUERY_5,CLS_KEY_QUERY_6,CLS_KEY_QUERY_7,CLS_KEY_QUERY_8,CLS_KEY_QUERY_9,CLS_KEY_QUERY_10,DEFAULT_COND_KEY_QUERY,FIELD_KEY_QUERY_1,FIELD_KEY_QUERY_2,FIELD_KEY_QUERY_3,FIELD_KEY_QUERY_4,FIELD_KEY_QUERY_5,FIELD_KEY_QUERY_6,FIELD_KEY_QUERY_7,FIELD_KEY_QUERY_8,FIELD_KEY_QUERY_9,FIELD_KEY_QUERY_10,FIELD_DATE_1,FIELD_DATE_2,FIELD_DATE_3,FIELD_DATE_4,FIELD_DATE_5,FIELD_DATE_6,FIELD_DATE_7,FIELD_DATE_8,FIELD_DATE_9,FIELD_DATE_10,FIELD_DATE_11,FIELD_DATE_12,FIELD_DATE_13,FIELD_DATE_14,FIELD_DATE_15,FIELD_DATE_16,FIELD_DATE_17,FIELD_DATE_18,FIELD_DATE_19,FIELD_DATE_20,FILED_KEY_UPDATE_1,FILED_KEY_UPDATE_2,FILED_KEY_UPDATE_3,FILED_KEY_UPDATE_4,FILED_KEY_UPDATE_5,FILED_KEY_UPDATE_6,FILED_KEY_UPDATE_7,FILED_KEY_UPDATE_8,FILED_KEY_UPDATE_9,FILED_KEY_UPDATE_10,FILED_KEY_UPDATE_11,FILED_KEY_UPDATE_12,FILED_KEY_UPDATE_13,FILED_KEY_UPDATE_14,FILED_KEY_UPDATE_15,FILED_KEY_UPDATE_16,FILED_KEY_UPDATE_17,FILED_KEY_UPDATE_18,FILED_KEY_UPDATE_19,FILED_KEY_UPDATE_20,HISTORY_CLS
,,,,,,,,,601,25,1,25振休管理データ,KRCDT_HD_SUB_MNG,300,0,,,DAYOFF_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,DAYOFF_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBOFHD_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,26,1,26振出振休紐付け管理（振出）,KRCDT_PAYOUT_HD_SUB_MNG,300,1,KRCDT_PAYOUT_MNG,振出管理データ,DAYOFF_DATE,,SID,,CID,PAYOUT_ID,,,,,,,,,,PAYOUT_ID,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,DAYOFF_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYOUT_ID,SUBOFHD_ID,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,27,1,27振出振休紐付け管理（振休）,KRCDT_PAYOUT_HD_SUB_MNG,300,1,KRCMT_SUB_OF_HD_MANA_DATA,振休管理データ,DAYOFF_DATE,,SID,,CID,SUBOFHD_ID,,,,,,,,,,SUBOFHD_ID,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,DAYOFF_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAYOUT_ID,SUBOFHD_ID,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,28,1,28積立年休付与時点残数履歴データ,KRCDT_HDSTK_REM_HIST_GRA,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,RVSLEA_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,29,1,29積立年休付与残数データ,KRCDT_HDSTK_REM,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,RVSLEA_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,30,1,30超過有休管理データ,KRCDT_EXCESS_HD_MNG,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXCESS_HD_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,31,1,31超過有休基本情報,KRCMT_HD60H_BASIC,300,0,,,,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,CID,SID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,32,1,32特別休暇付与残数データ,KRCDT_HD_SP_REMAIN,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECIAL_LEAVE_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,33,1,33特別休暇基本情報,KRCMT_HDSP_BASIC,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,SID,SPECIAL_LEAVE_CD,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,35,1,35年休付与時点残数履歴データ,KRCDT_HDPAID_REM_HIST_GRA,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNLEAV_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,36,1,36年休社員基本情報,KRCMT_HDPAID_BASIC,300,0,,,,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,CID,SID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,37,1,37年休付与残数データ,KRCDT_HDPAID_REM,300,0,,,GRANT_DATE,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,8,,,,,,,,,CID,SID,GRANT_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNLEAV_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,601,38,1,38年休上限データ,KRCDT_HDPAID_MAX,300,0,,,,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,CID,SID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,602,1,1,01積立年休付与残数履歴データ,KRCDT_HDSTK_REM_HIST,300,0,,,YM,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,7,,,,,,,,,CID,SID,YM,,,,,,,,,,,,,,,,,,,,,,,,,,,,RVSLEA_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,602,2,1,02年休上限履歴データ,KRCDT_HDPAID_MAX_HIST,300,0,,,YM,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,7,,,,,,,,,CID,SID,YM,,,,,,,,,,,,,,,,,,,,,,,,,,,,SID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,602,3,1,03年休付与残数履歴データ,KRCDT_HDPAID_REM_HIST,300,0,,,YM,,SID,,CID,,,,,,,,,,,,,,,,,,,,,0,5,7,,,,,,,,,CID,SID,YM,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNLEAV_ID,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,1,1,01汎用入力CD変換データ,KMT_汎用入力CD変換データ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,変換条件NO,変換前CD,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,2,1,02汎用入力CD変換条件マスタ,KMT_汎用入力CD変換条件マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,変換条件NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,3,1,03汎用入力カテゴリ,KMT_汎用入力カテゴリ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カテゴリ,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,4,1,04汎用入力受入元マスタ,KMT_汎用入力受入元マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,受入先NO,受入元NO,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,5,1,05汎用入力受入先マスタ,KMT_汎用入力受入先マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,受入先NO,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,6,1,06汎用入力受入先マスタ2,KMT_汎用入力受入先マスタ2,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,受入先NO,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,7,1,07汎用入力条件マスタ,KMT_汎用入力条件マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,8,1,08汎用入力項目マスタ,KMT_汎用入力項目マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カテゴリ,項目NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,9,1,09汎用出力CD変換データ,KMT_汎用出力CD変換データ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,変換条件NO,変換前CD,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,10,1,10汎用出力CD変換条件マスタ,KMT_汎用出力CD変換条件マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,変換条件NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,11,1,11汎用出力カテゴリ,KMT_汎用出力カテゴリ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カテゴリ,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,12,1,12汎用出力リンクマスタ,KMT_汎用出力リンクマスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カテゴリ,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,13,1,13汎用出力出力先マスタ,KMT_汎用出力出力先マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,出力先NO,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,14,1,14汎用出力出力先マスタ2,KMT_汎用出力出力先マスタ2,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,出力先NO,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,15,1,15汎用出力条件マスタ,KMT_汎用出力条件マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,システム区分,条件NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,16,1,16汎用出力項目マスタ,KMT_汎用出力項目マスタ,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,カテゴリ,項目NO,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,991,17,1,17固有_汎用出力条件,KMT_固有_汎用出力条件,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,会社CD,社員CD,システム区分,条件NO,,,,,,,,,,,,,,,,,0
